TotalDue,SubTotal,TaxAmt,Freight,ProductID,StoreID,TerritoryID,OrderDate
7950.3239,7071.60,669.5039,209.22,711,512,6,2014-05-01 00:00:00.000
39933.1824,35331.66,3505.9218,1095.6006,711,516,3,2014-05-01 00:00:00.000
46817.7044,41583.0985,3988.2712,1246.3347,711,618,6,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,711,642,4,2014-05-01 00:00:00.000
2212.2266,1966.26,187.4031,58.5635,711,730,8,2014-05-01 00:00:00.000
35874.1189,31786.1904,3114.6122,973.3163,711,788,4,2014-05-01 00:00:00.000
41281.1519,36712.7103,3480.7174,1087.7242,711,798,5,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,711,828,6,2014-05-01 00:00:00.000
101268.2686,89869.2763,8684.9465,2714.0458,711,856,10,2014-05-01 00:00:00.000
93791.205,83076.5709,8163.5307,2551.1034,711,928,6,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,711,984,10,2014-05-01 00:00:00.000
35147.0619,31229.8394,2984.5505,932.672,711,1038,9,2014-05-01 00:00:00.000
26650.8872,23686.98,2258.215,705.6922,711,1042,9,2014-05-01 00:00:00.000
60662.8527,53858.67,5184.1392,1620.0435,711,1084,1,2014-05-01 00:00:00.000
34402.4145,30435.5859,3022.3456,944.483,711,1188,3,2014-05-01 00:00:00.000
79038.3895,70205.79,6729.5996,2102.9999,711,1248,2,2014-05-01 00:00:00.000
67670.384,59894.2092,5924.7046,1851.4702,711,1278,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,711,1322,6,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,711,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,711,1356,2,2014-05-01 00:00:00.000
3126.1921,2777.1431,265.9421,83.1069,711,1376,4,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,711,1830,7,2014-05-01 00:00:00.000
32575.89,28843.6551,2843.6075,888.6274,711,1890,1,2014-05-01 00:00:00.000
33193.6326,29496.174,2817.1113,880.3473,711,1914,8,2014-05-01 00:00:00.000
33422.5611,29703.312,2833.7136,885.5355,711,1938,9,2014-05-01 00:00:00.000
31448.9008,27950.1974,2665.6788,833.0246,711,1950,9,2014-05-01 00:00:00.000
36878.2723,32700.6053,3182.9844,994.6826,711,1994,3,2014-05-01 00:00:00.000
37497.4457,33319.986,3182.8264,994.6333,712,294,4,2014-05-01 00:00:00.000
65263.2967,57990.6876,5541.0355,1731.5736,712,300,9,2014-05-01 00:00:00.000
83485.5786,74160.228,7105.029,2220.3216,712,432,10,2014-05-01 00:00:00.000
59770.9041,53083.446,5095.2062,1592.2519,712,442,1,2014-05-01 00:00:00.000
38351.3282,34063.824,3266.6699,1020.8343,712,444,2,2014-05-01 00:00:00.000
33518.1337,29709.336,2901.9411,906.8566,712,446,8,2014-05-01 00:00:00.000
4048.1156,3595.188,345.0877,107.8399,712,450,4,2014-05-01 00:00:00.000
36122.4266,32109.4774,3057.4851,955.4641,712,464,6,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,712,472,1,2014-05-01 00:00:00.000
64129.7735,56986.6066,5442.4129,1700.754,712,480,5,2014-05-01 00:00:00.000
7950.3239,7071.60,669.5039,209.22,712,512,6,2014-05-01 00:00:00.000
39933.1824,35331.66,3505.9218,1095.6006,712,516,3,2014-05-01 00:00:00.000
8916.6645,7927.8006,753.4201,235.4438,712,544,2,2014-05-01 00:00:00.000
46817.7044,41583.0985,3988.2712,1246.3347,712,618,6,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,712,642,4,2014-05-01 00:00:00.000
12980.3334,11528.844,1105.8967,345.5927,712,682,4,2014-05-01 00:00:00.000
41281.1519,36712.7103,3480.7174,1087.7242,712,798,5,2014-05-01 00:00:00.000
4590.6737,4086.438,384.1796,120.0561,712,802,1,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,712,828,6,2014-05-01 00:00:00.000
101268.2686,89869.2763,8684.9465,2714.0458,712,856,10,2014-05-01 00:00:00.000
93791.205,83076.5709,8163.5307,2551.1034,712,928,6,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,712,984,10,2014-05-01 00:00:00.000
10130.5103,9003.912,858.3606,268.2377,712,1026,4,2014-05-01 00:00:00.000
35147.0619,31229.8394,2984.5505,932.672,712,1038,9,2014-05-01 00:00:00.000
26650.8872,23686.98,2258.215,705.6922,712,1042,9,2014-05-01 00:00:00.000
36484.684,32372.328,3133.2236,979.1324,712,1080,5,2014-05-01 00:00:00.000
613.2033,551.4548,47.0465,14.702,712,1132,6,2014-05-01 00:00:00.000
3591.156,3200.586,297.5771,92.9929,712,1150,1,2014-05-01 00:00:00.000
11917.0684,10585.05,1014.8712,317.1472,712,1158,3,2014-05-01 00:00:00.000
34402.4145,30435.5859,3022.3456,944.483,712,1188,3,2014-05-01 00:00:00.000
79038.3895,70205.79,6729.5996,2102.9999,712,1248,2,2014-05-01 00:00:00.000
67670.384,59894.2092,5924.7046,1851.4702,712,1278,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,712,1322,6,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,712,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,712,1356,2,2014-05-01 00:00:00.000
10849.2091,9641.712,919.9978,287.4993,712,1370,9,2014-05-01 00:00:00.000
3204.2154,2847.408,271.8533,84.9541,712,1490,4,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,712,1830,7,2014-05-01 00:00:00.000
32575.89,28843.6551,2843.6075,888.6274,712,1890,1,2014-05-01 00:00:00.000
33193.6326,29496.174,2817.1113,880.3473,712,1914,8,2014-05-01 00:00:00.000
33422.5611,29703.312,2833.7136,885.5355,712,1938,9,2014-05-01 00:00:00.000
31448.9008,27950.1974,2665.6788,833.0246,712,1950,9,2014-05-01 00:00:00.000
36878.2723,32700.6053,3182.9844,994.6826,712,1994,3,2014-05-01 00:00:00.000
37497.4457,33319.986,3182.8264,994.6333,714,294,4,2014-05-01 00:00:00.000
33942.916,30143.022,2895.1573,904.7367,714,296,3,2014-05-01 00:00:00.000
65263.2967,57990.6876,5541.0355,1731.5736,714,300,9,2014-05-01 00:00:00.000
83485.5786,74160.228,7105.029,2220.3216,714,432,10,2014-05-01 00:00:00.000
38351.3282,34063.824,3266.6699,1020.8343,714,444,2,2014-05-01 00:00:00.000
33518.1337,29709.336,2901.9411,906.8566,714,446,8,2014-05-01 00:00:00.000
36122.4266,32109.4774,3057.4851,955.4641,714,464,6,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,714,472,1,2014-05-01 00:00:00.000
64129.7735,56986.6066,5442.4129,1700.754,714,480,5,2014-05-01 00:00:00.000
2109.8524,1856.2068,193.2538,60.3918,714,492,4,2014-05-01 00:00:00.000
46817.7044,41583.0985,3988.2712,1246.3347,714,618,6,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,714,642,4,2014-05-01 00:00:00.000
41281.1519,36712.7103,3480.7174,1087.7242,714,798,5,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,714,828,6,2014-05-01 00:00:00.000
101268.2686,89869.2763,8684.9465,2714.0458,714,856,10,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,714,984,10,2014-05-01 00:00:00.000
35147.0619,31229.8394,2984.5505,932.672,714,1038,9,2014-05-01 00:00:00.000
26650.8872,23686.98,2258.215,705.6922,714,1042,9,2014-05-01 00:00:00.000
34402.4145,30435.5859,3022.3456,944.483,714,1188,3,2014-05-01 00:00:00.000
79038.3895,70205.79,6729.5996,2102.9999,714,1248,2,2014-05-01 00:00:00.000
67670.384,59894.2092,5924.7046,1851.4702,714,1278,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,714,1322,6,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,714,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,714,1356,2,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,714,1830,7,2014-05-01 00:00:00.000
33193.6326,29496.174,2817.1113,880.3473,714,1914,8,2014-05-01 00:00:00.000
36878.2723,32700.6053,3182.9844,994.6826,714,1994,3,2014-05-01 00:00:00.000
37497.4457,33319.986,3182.8264,994.6333,715,294,4,2014-05-01 00:00:00.000
65263.2967,57990.6876,5541.0355,1731.5736,715,300,9,2014-05-01 00:00:00.000
83485.5786,74160.228,7105.029,2220.3216,715,432,10,2014-05-01 00:00:00.000
59770.9041,53083.446,5095.2062,1592.2519,715,442,1,2014-05-01 00:00:00.000
38351.3282,34063.824,3266.6699,1020.8343,715,444,2,2014-05-01 00:00:00.000
33518.1337,29709.336,2901.9411,906.8566,715,446,8,2014-05-01 00:00:00.000
36122.4266,32109.4774,3057.4851,955.4641,715,464,6,2014-05-01 00:00:00.000
64129.7735,56986.6066,5442.4129,1700.754,715,480,5,2014-05-01 00:00:00.000
2394.2145,2127.522,203.1943,63.4982,715,506,4,2014-05-01 00:00:00.000
39933.1824,35331.66,3505.9218,1095.6006,715,516,3,2014-05-01 00:00:00.000
247.1636,221.256,19.7391,6.1685,715,526,4,2014-05-01 00:00:00.000
8916.6645,7927.8006,753.4201,235.4438,715,544,2,2014-05-01 00:00:00.000
46817.7044,41583.0985,3988.2712,1246.3347,715,618,6,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,715,642,4,2014-05-01 00:00:00.000
12980.3334,11528.844,1105.8967,345.5927,715,682,4,2014-05-01 00:00:00.000
2212.2266,1966.26,187.4031,58.5635,715,730,8,2014-05-01 00:00:00.000
41281.1519,36712.7103,3480.7174,1087.7242,715,798,5,2014-05-01 00:00:00.000
4590.6737,4086.438,384.1796,120.0561,715,802,1,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,715,828,6,2014-05-01 00:00:00.000
101268.2686,89869.2763,8684.9465,2714.0458,715,856,10,2014-05-01 00:00:00.000
93791.205,83076.5709,8163.5307,2551.1034,715,928,6,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,715,984,10,2014-05-01 00:00:00.000
10130.5103,9003.912,858.3606,268.2377,715,1026,4,2014-05-01 00:00:00.000
35147.0619,31229.8394,2984.5505,932.672,715,1038,9,2014-05-01 00:00:00.000
26650.8872,23686.98,2258.215,705.6922,715,1042,9,2014-05-01 00:00:00.000
3591.156,3200.586,297.5771,92.9929,715,1150,1,2014-05-01 00:00:00.000
34402.4145,30435.5859,3022.3456,944.483,715,1188,3,2014-05-01 00:00:00.000
79038.3895,70205.79,6729.5996,2102.9999,715,1248,2,2014-05-01 00:00:00.000
67670.384,59894.2092,5924.7046,1851.4702,715,1278,4,2014-05-01 00:00:00.000
38488.851,34118.5356,3329.7641,1040.5513,715,1296,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,715,1322,6,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,715,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,715,1356,2,2014-05-01 00:00:00.000
10849.2091,9641.712,919.9978,287.4993,715,1370,9,2014-05-01 00:00:00.000
3204.2154,2847.408,271.8533,84.9541,715,1490,4,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,715,1830,7,2014-05-01 00:00:00.000
32575.89,28843.6551,2843.6075,888.6274,715,1890,1,2014-05-01 00:00:00.000
33193.6326,29496.174,2817.1113,880.3473,715,1914,8,2014-05-01 00:00:00.000
33422.5611,29703.312,2833.7136,885.5355,715,1938,9,2014-05-01 00:00:00.000
31448.9008,27950.1974,2665.6788,833.0246,715,1950,9,2014-05-01 00:00:00.000
36878.2723,32700.6053,3182.9844,994.6826,715,1994,3,2014-05-01 00:00:00.000
36122.4266,32109.4774,3057.4851,955.4641,716,464,6,2014-05-01 00:00:00.000
64129.7735,56986.6066,5442.4129,1700.754,716,480,5,2014-05-01 00:00:00.000
46817.7044,41583.0985,3988.2712,1246.3347,716,618,6,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,716,642,4,2014-05-01 00:00:00.000
41281.1519,36712.7103,3480.7174,1087.7242,716,798,5,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,716,828,6,2014-05-01 00:00:00.000
101268.2686,89869.2763,8684.9465,2714.0458,716,856,10,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,716,984,10,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,716,1322,6,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,716,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,716,1356,2,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,716,1830,7,2014-05-01 00:00:00.000
970.1276,858.90,84.7448,26.4828,717,658,10,2014-05-01 00:00:00.000
7033.6775,6231.942,610.8461,190.8894,717,758,8,2014-05-01 00:00:00.000
96332.5002,85393.7413,8334.2925,2604.4664,717,786,2,2014-05-01 00:00:00.000
4934.827,4373.73,427.5025,133.5945,717,826,5,2014-05-01 00:00:00.000
6288.2405,5573.904,544.2564,170.0801,717,886,6,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,717,984,10,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,717,1356,2,2014-05-01 00:00:00.000
22501.8686,19965.444,1932.514,603.9106,717,1966,1,2014-05-01 00:00:00.000
7033.6775,6231.942,610.8461,190.8894,718,758,8,2014-05-01 00:00:00.000
21768.496,19322.028,1863.9756,582.4924,718,776,4,2014-05-01 00:00:00.000
96332.5002,85393.7413,8334.2925,2604.4664,718,786,2,2014-05-01 00:00:00.000
6288.2405,5573.904,544.2564,170.0801,718,886,6,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,718,984,10,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,718,1336,4,2014-05-01 00:00:00.000
1601.7779,1418.13,139.9222,43.7257,718,1340,6,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,718,1356,2,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,718,1830,7,2014-05-01 00:00:00.000
22501.8686,19965.444,1932.514,603.9106,718,1966,1,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,722,642,4,2014-05-01 00:00:00.000
96332.5002,85393.7413,8334.2925,2604.4664,722,786,2,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,722,984,10,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,722,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,722,1356,2,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,722,1830,7,2014-05-01 00:00:00.000
58129.9601,51603.234,4972.7437,1553.9824,722,1842,7,2014-05-01 00:00:00.000
1601.7779,1418.13,139.9222,43.7257,736,1340,6,2014-05-01 00:00:00.000
33969.1642,30163.638,2899.4485,906.0777,738,382,3,2014-05-01 00:00:00.000
83485.5786,74160.228,7105.029,2220.3216,738,432,10,2014-05-01 00:00:00.000
29946.7447,26632.9708,2524.7801,788.9938,738,642,4,2014-05-01 00:00:00.000
1957.2993,1732.89,170.9785,53.4308,738,644,4,2014-05-01 00:00:00.000
57368.8253,50937.3784,4900.15,1531.2969,738,648,6,2014-05-01 00:00:00.000
96332.5002,85393.7413,8334.2925,2604.4664,738,786,2,2014-05-01 00:00:00.000
24838.577,22057.986,2118.5455,662.0455,738,812,6,2014-05-01 00:00:00.000
90602.7588,80450.376,7735.1488,2417.234,738,814,5,2014-05-01 00:00:00.000
73316.5808,65123.4634,6242.3752,1950.7422,738,984,10,2014-05-01 00:00:00.000
31693.1349,28139.25,2707.7218,846.1631,738,1082,4,2014-05-01 00:00:00.000
2898.9641,2567.046,252.89,79.0281,738,1204,4,2014-05-01 00:00:00.000
1344.8075,1190.622,117.4747,36.7108,738,1218,1,2014-05-01 00:00:00.000
74488.5028,65683.368,6708.6741,2096.4607,738,1336,4,2014-05-01 00:00:00.000
38394.4727,34123.6677,3253.9467,1016.8583,738,1356,2,2014-05-01 00:00:00.000
40340.2721,35805.7413,3454.8806,1079.6502,738,1830,7,2014-05-01 00:00:00.000
58129.9601,51603.234,4972.7437,1553.9824,738,1842,7,2014-05-01 00:00:00.000
1046.7818,926.916,91.3263,28.5395,738,1932,4,2014-05-01 00:00:00.000
43136.2284,38182.7928,3774.0462,1179.3894,739,308,3,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,739,472,1,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,739,828,6,2014-05-01 00:00:00.000
41294.9798,36550.8348,3614.5867,1129.5583,739,1334,4,2014-05-01 00:00:00.000
89908.8786,79589.616,7862.2953,2456.9673,739,1844,10,2014-05-01 00:00:00.000
2142.0401,1884.3948,196.3012,61.3441,739,1960,10,2014-05-01 00:00:00.000
43136.2284,38182.7928,3774.0462,1179.3894,742,308,3,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,742,472,1,2014-05-01 00:00:00.000
33281.1855,29498.7984,2881.8187,900.5684,742,612,1,2014-05-01 00:00:00.000
32258.3107,28573.5744,2807.4181,877.3182,742,624,9,2014-05-01 00:00:00.000
29600.9072,26261.238,2544.5099,795.1593,742,764,1,2014-05-01 00:00:00.000
35874.1189,31786.1904,3114.6122,973.3163,742,788,4,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,742,828,6,2014-05-01 00:00:00.000
38488.851,34118.5356,3329.7641,1040.5513,742,1296,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,742,1322,6,2014-05-01 00:00:00.000
41294.9798,36550.8348,3614.5867,1129.5583,742,1334,4,2014-05-01 00:00:00.000
75686.7028,67059.6362,6573.0031,2054.0635,742,1836,4,2014-05-01 00:00:00.000
89908.8786,79589.616,7862.2953,2456.9673,742,1844,10,2014-05-01 00:00:00.000
43136.2284,38182.7928,3774.0462,1179.3894,743,308,3,2014-05-01 00:00:00.000
16633.4378,14708.0991,1466.9247,458.414,743,324,6,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,743,472,1,2014-05-01 00:00:00.000
2109.8524,1856.2068,193.2538,60.3918,743,492,4,2014-05-01 00:00:00.000
39933.1824,35331.66,3505.9218,1095.6006,743,516,3,2014-05-01 00:00:00.000
33281.1855,29498.7984,2881.8187,900.5684,743,612,1,2014-05-01 00:00:00.000
32258.3107,28573.5744,2807.4181,877.3182,743,624,9,2014-05-01 00:00:00.000
29600.9072,26261.238,2544.5099,795.1593,743,764,1,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,743,828,6,2014-05-01 00:00:00.000
93791.205,83076.5709,8163.5307,2551.1034,743,928,6,2014-05-01 00:00:00.000
33571.137,29761.1208,2902.8695,907.1467,743,1040,6,2014-05-01 00:00:00.000
45406.5428,40248.8592,3929.6637,1228.0199,743,1066,4,2014-05-01 00:00:00.000
34402.4145,30435.5859,3022.3456,944.483,743,1188,3,2014-05-01 00:00:00.000
35854.3241,31788.3204,3097.9076,968.0961,743,1246,1,2014-05-01 00:00:00.000
32707.0753,28950.6781,2862.0169,894.3803,743,1260,10,2014-05-01 00:00:00.000
38488.851,34118.5356,3329.7641,1040.5513,743,1296,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,743,1322,6,2014-05-01 00:00:00.000
19340.6042,17147.418,1670.999,522.1872,743,1324,7,2014-05-01 00:00:00.000
41294.9798,36550.8348,3614.5867,1129.5583,743,1334,4,2014-05-01 00:00:00.000
75686.7028,67059.6362,6573.0031,2054.0635,743,1836,4,2014-05-01 00:00:00.000
89908.8786,79589.616,7862.2953,2456.9673,743,1844,10,2014-05-01 00:00:00.000
33956.9704,29923.008,3073.4952,960.4672,743,1984,10,2014-05-01 00:00:00.000
36878.2723,32700.6053,3182.9844,994.6826,743,1994,3,2014-05-01 00:00:00.000
43136.2284,38182.7928,3774.0462,1179.3894,747,308,3,2014-05-01 00:00:00.000
74039.529,65466.8869,6531.5368,2041.1053,747,472,1,2014-05-01 00:00:00.000
32258.3107,28573.5744,2807.4181,877.3182,747,624,9,2014-05-01 00:00:00.000
29600.9072,26261.238,2544.5099,795.1593,747,764,1,2014-05-01 00:00:00.000
35874.1189,31786.1904,3114.6122,973.3163,747,788,4,2014-05-01 00:00:00.000
73045.0853,64704.8794,6354.4426,1985.7633,747,828,6,2014-05-01 00:00:00.000
38488.851,34118.5356,3329.7641,1040.5513,747,1296,4,2014-05-01 00:00:00.000
43002.1118,38145.9918,3699.901,1156.219,747,1322,6,2014-05-01 00:00:00.000
19340.6042,17147.418,1670.999,522.1872,747,1324,7,2014-05-01 00:00:00.000
