TotalDue,SubTotal,TaxAmt,Freight,ProductID,StoreID,TerritoryID,OrderDate
22999.9623,20452.178,1941.169,606.6153,714,1830,7,2014-01-29 00:00:00.000
24786.1285,22021.782,2106.1688,658.1777,715,294,4,2014-01-29 00:00:00.000
26324.3267,23388.9006,2236.5151,698.911,715,296,3,2014-01-29 00:00:00.000
63426.4562,56353.869,5388.6379,1683.9493,715,300,9,2014-01-29 00:00:00.000
62804.8831,55790.58,5344.2309,1670.0722,715,432,10,2014-01-29 00:00:00.000
59404.9998,52756.092,5065.8345,1583.0733,715,442,1,2014-01-29 00:00:00.000
31627.1532,28094.532,2691.5209,841.1003,715,444,2,2014-01-29 00:00:00.000
32586.9438,28953.564,2768.2894,865.0904,715,446,8,2014-01-29 00:00:00.000
36853.4516,32755.8056,3122.016,975.63,715,464,6,2014-01-29 00:00:00.000
41574.4188,36942.4556,3529.1148,1102.8484,715,480,5,2014-01-29 00:00:00.000
26077.8395,23168.239,2216.8385,692.762,715,618,6,2014-01-29 00:00:00.000
14687.3203,13067.0107,1234.5216,385.788,715,642,4,2014-01-29 00:00:00.000
16316.6446,14525.8788,1364.393,426.3728,715,798,5,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,715,828,6,2014-01-29 00:00:00.000
76363.0887,67831.3271,6500.3898,2031.3718,715,856,10,2014-01-29 00:00:00.000
46184.1256,41023.2874,3932.0672,1228.771,715,984,10,2014-01-29 00:00:00.000
24124.803,21439.446,2045.9863,639.3707,715,1038,9,2014-01-29 00:00:00.000
28032.4201,24912.348,2377.1978,742.8743,715,1042,9,2014-01-29 00:00:00.000
33304.4341,29588.1083,2831.4863,884.8395,715,1188,3,2014-01-29 00:00:00.000
71637.5464,63645.6604,6089.056,1902.83,715,1248,2,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,715,1278,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,715,1322,6,2014-01-29 00:00:00.000
59608.8694,52766.5746,5213.177,1629.1178,715,1336,4,2014-01-29 00:00:00.000
21555.0831,19176.834,1811.9993,566.2498,715,1356,2,2014-01-29 00:00:00.000
22999.9623,20452.178,1941.169,606.6153,715,1830,7,2014-01-29 00:00:00.000
54366.0901,48285.0864,4633.1457,1447.858,715,1890,1,2014-01-29 00:00:00.000
32325.7194,28722.156,2745.5721,857.9913,715,1914,8,2014-01-29 00:00:00.000
27290.9456,24253.362,2314.3494,723.2342,715,1994,3,2014-01-29 00:00:00.000
41574.4188,36942.4556,3529.1148,1102.8484,716,480,5,2014-01-29 00:00:00.000
26077.8395,23168.239,2216.8385,692.762,716,618,6,2014-01-29 00:00:00.000
16316.6446,14525.8788,1364.393,426.3728,716,798,5,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,716,828,6,2014-01-29 00:00:00.000
76363.0887,67831.3271,6500.3898,2031.3718,716,856,10,2014-01-29 00:00:00.000
46184.1256,41023.2874,3932.0672,1228.771,716,984,10,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,716,1322,6,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,716,1334,4,2014-01-29 00:00:00.000
59608.8694,52766.5746,5213.177,1629.1178,716,1336,4,2014-01-29 00:00:00.000
21555.0831,19176.834,1811.9993,566.2498,716,1356,2,2014-01-29 00:00:00.000
22999.9623,20452.178,1941.169,606.6153,716,1830,7,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,716,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,716,1844,10,2014-01-29 00:00:00.000
6954.9037,6174.222,594.8051,185.8766,722,758,8,2014-01-29 00:00:00.000
60273.9588,53476.7219,5178.8472,1618.3897,722,786,2,2014-01-29 00:00:00.000
46184.1256,41023.2874,3932.0672,1228.771,722,984,10,2014-01-29 00:00:00.000
59608.8694,52766.5746,5213.177,1629.1178,722,1336,4,2014-01-29 00:00:00.000
22999.9623,20452.178,1941.169,606.6153,722,1830,7,2014-01-29 00:00:00.000
14687.3203,13067.0107,1234.5216,385.788,738,642,4,2014-01-29 00:00:00.000
511.9482,453.252,44.7209,13.9753,738,644,4,2014-01-29 00:00:00.000
21738.8215,19300.926,1857.4442,580.4513,738,776,4,2014-01-29 00:00:00.000
60273.9588,53476.7219,5178.8472,1618.3897,738,786,2,2014-01-29 00:00:00.000
46184.1256,41023.2874,3932.0672,1228.771,738,984,10,2014-01-29 00:00:00.000
59608.8694,52766.5746,5213.177,1629.1178,738,1336,4,2014-01-29 00:00:00.000
21555.0831,19176.834,1811.9993,566.2498,738,1356,2,2014-01-29 00:00:00.000
22999.9623,20452.178,1941.169,606.6153,738,1830,7,2014-01-29 00:00:00.000
37191.0792,32970.8914,3215.3812,1004.8066,738,1842,7,2014-01-29 00:00:00.000
22074.9404,19600.14,1885.5622,589.2382,738,1966,1,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,742,308,3,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,742,472,1,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,742,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,742,828,6,2014-01-29 00:00:00.000
1161.6591,1028.472,101.4759,31.7112,742,1298,6,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,742,1334,4,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,742,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,742,1844,10,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,743,472,1,2014-01-29 00:00:00.000
14686.8554,13030.254,1262.1725,394.4289,743,624,9,2014-01-29 00:00:00.000
5750.7313,5095.95,498.881,155.9003,743,764,1,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,743,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,743,828,6,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,743,1322,6,2014-01-29 00:00:00.000
13530.5025,11999.13,1166.76,364.6125,743,1324,7,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,743,1334,4,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,743,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,743,1844,10,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,747,308,3,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,747,472,1,2014-01-29 00:00:00.000
2505.2076,2222.748,215.2073,67.2523,747,526,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,747,828,6,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,747,1334,4,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,747,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,747,1844,10,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,748,472,1,2014-01-29 00:00:00.000
14686.8554,13030.254,1262.1725,394.4289,748,624,9,2014-01-29 00:00:00.000
5750.7313,5095.95,498.881,155.9003,748,764,1,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,748,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,748,828,6,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,748,1322,6,2014-01-29 00:00:00.000
13530.5025,11999.13,1166.76,364.6125,748,1324,7,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,748,1334,4,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,748,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,748,1844,10,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,779,308,3,2014-01-29 00:00:00.000
16945.7032,15054.924,1440.5937,450.1855,779,324,6,2014-01-29 00:00:00.000
3134.7704,2783.988,267.2628,83.5196,779,398,4,2014-01-29 00:00:00.000
32586.9438,28953.564,2768.2894,865.0904,779,446,8,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,779,472,1,2014-01-29 00:00:00.000
36923.8462,32798.562,3143.0737,982.2105,779,516,3,2014-01-29 00:00:00.000
2505.2076,2222.748,215.2073,67.2523,779,526,4,2014-01-29 00:00:00.000
15286.2238,13573.704,1304.777,407.7428,779,612,1,2014-01-29 00:00:00.000
14686.8554,13030.254,1262.1725,394.4289,779,624,9,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,779,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,779,828,6,2014-01-29 00:00:00.000
77468.3832,68748.4235,6643.7788,2076.1809,779,928,6,2014-01-29 00:00:00.000
37118.8347,32967.1166,3163.2138,988.5043,779,1066,4,2014-01-29 00:00:00.000
33304.4341,29588.1083,2831.4863,884.8395,779,1188,3,2014-01-29 00:00:00.000
47910.7253,42553.422,4081.7549,1275.5484,779,1246,1,2014-01-29 00:00:00.000
29442.0448,26146.50,2510.8913,784.6535,779,1260,10,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,779,1278,4,2014-01-29 00:00:00.000
14139.9572,12552.204,1209.7167,378.0365,779,1296,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,779,1322,6,2014-01-29 00:00:00.000
13530.5025,11999.13,1166.76,364.6125,779,1324,7,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,779,1334,4,2014-01-29 00:00:00.000
1567.3852,1391.994,133.6314,41.7598,779,1342,9,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,779,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,779,1844,10,2014-01-29 00:00:00.000
54366.0901,48285.0864,4633.1457,1447.858,779,1890,1,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,780,308,3,2014-01-29 00:00:00.000
16945.7032,15054.924,1440.5937,450.1855,780,324,6,2014-01-29 00:00:00.000
32586.9438,28953.564,2768.2894,865.0904,780,446,8,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,780,472,1,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,780,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,780,828,6,2014-01-29 00:00:00.000
77468.3832,68748.4235,6643.7788,2076.1809,780,928,6,2014-01-29 00:00:00.000
30090.8774,26719.5966,2568.5949,802.6859,780,1040,6,2014-01-29 00:00:00.000
37118.8347,32967.1166,3163.2138,988.5043,780,1066,4,2014-01-29 00:00:00.000
47910.7253,42553.422,4081.7549,1275.5484,780,1246,1,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,780,1278,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,780,1322,6,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,780,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,780,1844,10,2014-01-29 00:00:00.000
54366.0901,48285.0864,4633.1457,1447.858,780,1890,1,2014-01-29 00:00:00.000
30071.8855,26709.588,2561.7505,800.547,780,1984,10,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,781,308,3,2014-01-29 00:00:00.000
16945.7032,15054.924,1440.5937,450.1855,781,324,6,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,781,472,1,2014-01-29 00:00:00.000
36923.8462,32798.562,3143.0737,982.2105,781,516,3,2014-01-29 00:00:00.000
77468.3832,68748.4235,6643.7788,2076.1809,781,928,6,2014-01-29 00:00:00.000
30090.8774,26719.5966,2568.5949,802.6859,781,1040,6,2014-01-29 00:00:00.000
37118.8347,32967.1166,3163.2138,988.5043,781,1066,4,2014-01-29 00:00:00.000
33304.4341,29588.1083,2831.4863,884.8395,781,1188,3,2014-01-29 00:00:00.000
47910.7253,42553.422,4081.7549,1275.5484,781,1246,1,2014-01-29 00:00:00.000
29442.0448,26146.50,2510.8913,784.6535,781,1260,10,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,781,1278,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,781,1322,6,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,781,1334,4,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,781,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,781,1844,10,2014-01-29 00:00:00.000
30071.8855,26709.588,2561.7505,800.547,781,1984,10,2014-01-29 00:00:00.000
27290.9456,24253.362,2314.3494,723.2342,781,1994,3,2014-01-29 00:00:00.000
32586.9438,28953.564,2768.2894,865.0904,782,446,8,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,782,472,1,2014-01-29 00:00:00.000
36923.8462,32798.562,3143.0737,982.2105,782,516,3,2014-01-29 00:00:00.000
15286.2238,13573.704,1304.777,407.7428,782,612,1,2014-01-29 00:00:00.000
14686.8554,13030.254,1262.1725,394.4289,782,624,9,2014-01-29 00:00:00.000
1690.8077,1502.976,143.1099,44.7218,782,638,3,2014-01-29 00:00:00.000
4791.7982,4256.964,407.4927,127.3415,782,676,9,2014-01-29 00:00:00.000
3381.6154,3005.952,286.2197,89.4437,782,734,5,2014-01-29 00:00:00.000
3662.2403,3257.916,308.0566,96.2677,782,752,5,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,782,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,782,828,6,2014-01-29 00:00:00.000
77468.3832,68748.4235,6643.7788,2076.1809,782,928,6,2014-01-29 00:00:00.000
5306.2772,4718.898,447.527,139.8522,782,998,6,2014-01-29 00:00:00.000
9864.2213,8765.892,836.8223,261.507,782,1014,4,2014-01-29 00:00:00.000
37118.8347,32967.1166,3163.2138,988.5043,782,1066,4,2014-01-29 00:00:00.000
4791.7982,4256.964,407.4927,127.3415,782,1114,7,2014-01-29 00:00:00.000
33304.4341,29588.1083,2831.4863,884.8395,782,1188,3,2014-01-29 00:00:00.000
47910.7253,42553.422,4081.7549,1275.5484,782,1246,1,2014-01-29 00:00:00.000
29442.0448,26146.50,2510.8913,784.6535,782,1260,10,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,782,1278,4,2014-01-29 00:00:00.000
14139.9572,12552.204,1209.7167,378.0365,782,1296,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,782,1322,6,2014-01-29 00:00:00.000
13530.5025,11999.13,1166.76,364.6125,782,1324,7,2014-01-29 00:00:00.000
26793.7945,23774.136,2300.6922,718.9663,782,1334,4,2014-01-29 00:00:00.000
4838.569,4298.958,411.1322,128.4788,782,1448,3,2014-01-29 00:00:00.000
5212.7355,4634.91,440.248,137.5775,782,1816,6,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,782,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,782,1844,10,2014-01-29 00:00:00.000
54366.0901,48285.0864,4633.1457,1447.858,782,1890,1,2014-01-29 00:00:00.000
30071.8855,26709.588,2561.7505,800.547,782,1984,10,2014-01-29 00:00:00.000
27290.9456,24253.362,2314.3494,723.2342,782,1994,3,2014-01-29 00:00:00.000
15518.63,13768.02,1333.7981,416.8119,783,308,3,2014-01-29 00:00:00.000
32586.9438,28953.564,2768.2894,865.0904,783,446,8,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,783,472,1,2014-01-29 00:00:00.000
36923.8462,32798.562,3143.0737,982.2105,783,516,3,2014-01-29 00:00:00.000
14686.8554,13030.254,1262.1725,394.4289,783,624,9,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,783,788,4,2014-01-29 00:00:00.000
50869.3758,45169.896,4342.4608,1357.019,783,828,6,2014-01-29 00:00:00.000
1550.4952,1376.994,132.1914,41.3098,783,854,7,2014-01-29 00:00:00.000
1550.4952,1376.994,132.1914,41.3098,783,902,4,2014-01-29 00:00:00.000
77468.3832,68748.4235,6643.7788,2076.1809,783,928,6,2014-01-29 00:00:00.000
9864.2213,8765.892,836.8223,261.507,783,1014,4,2014-01-29 00:00:00.000
1784.3493,1586.964,150.3888,46.9965,783,1016,1,2014-01-29 00:00:00.000
30090.8774,26719.5966,2568.5949,802.6859,783,1040,6,2014-01-29 00:00:00.000
37118.8347,32967.1166,3163.2138,988.5043,783,1066,4,2014-01-29 00:00:00.000
4791.7982,4256.964,407.4927,127.3415,783,1114,7,2014-01-29 00:00:00.000
33304.4341,29588.1083,2831.4863,884.8395,783,1188,3,2014-01-29 00:00:00.000
65579.7239,58249.404,5585.0056,1745.3143,783,1278,4,2014-01-29 00:00:00.000
14139.9572,12552.204,1209.7167,378.0365,783,1296,4,2014-01-29 00:00:00.000
27888.1399,24795.1796,2356.5412,736.4191,783,1322,6,2014-01-29 00:00:00.000
44207.0155,39215.4278,3803.1144,1188.4733,783,1836,4,2014-01-29 00:00:00.000
45491.0628,40350.00,3917.0002,1224.0626,783,1844,10,2014-01-29 00:00:00.000
54366.0901,48285.0864,4633.1457,1447.858,783,1890,1,2014-01-29 00:00:00.000
30071.8855,26709.588,2561.7505,800.547,783,1984,10,2014-01-29 00:00:00.000
27290.9456,24253.362,2314.3494,723.2342,783,1994,3,2014-01-29 00:00:00.000
53045.5538,47069.4121,4553.2508,1422.8909,784,472,1,2014-01-29 00:00:00.000
36923.8462,32798.562,3143.0737,982.2105,784,516,3,2014-01-29 00:00:00.000
15286.2238,13573.704,1304.777,407.7428,784,612,1,2014-01-29 00:00:00.000
24947.3133,22138.848,2139.7831,668.6822,784,788,4,2014-01-29 00:00:00.000
